"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1723023923.371,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-26.0,0.30517578125,0.0610351525247097,0.0610351525247097,-0.0323486328125,-0.0333251953125,-1.00341796875
1723023923.381,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-26.0,0.1831054538488388,0.0,0.0,-0.0322265625,-0.0335693359375,-1.0040283203125
1723023923.391,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-26.0,-0.30517578125,0.0,0.0,-0.0322265625,-0.0335693359375,-1.0040283203125
1723023923.401,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-26.0,-0.30517578125,0.0,0.0,-0.0321044921875,-0.03369140625,-1.0052490234375
1723023923.411,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-26.0,-0.3662109076976776,0.0,0.0,-0.0330810546875,-0.0338134765625,-1.002685546875
1723023923.421,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-26.0,0.0610351525247097,0.0,0.0610351525247097,-0.0330810546875,-0.0338134765625,-1.002685546875
1723023923.431,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-26.0,0.0610351525247097,0.0,0.0610351525247097,-0.032470703125,-0.033447265625,-1.002197265625
1723023923.441,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-22.0,0.1831054538488388,-0.0610351525247097,0.0,-0.031005859375,-0.0338134765625,-1.0030517578125
1723023923.451,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-22.0,0.0,-0.0610351525247097,0.0,-0.031005859375,-0.0338134765625,-1.0030517578125
1723023923.461,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-22.0,-0.1220703050494194,-0.1220703050494194,0.0,-0.033203125,-0.0333251953125,-1.0042724609375
1723023923.471,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-22.0,-0.1831054538488388,-0.1220703050494194,0.0,-0.03271484375,-0.032958984375,-1.0045166015625
