Method: 500-1kg 1 time
Sensor,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
P26,38.292982583839176,34.790810206653205,29.017525057805212,24.369109901929836,18.77798676104786,15.002825250408131,13.17959210085571,12.259293124076613,11.553621169240817,10.496240970097775,9.408340894514986,8.317783191698734,7.173919158889452,6.305656052252717,6.1457583874372395,6.174910287464377,6.236066010090656,15.147201241664852
P27,48.08630585771171,35.19303038799205,30.7000485703909,27.045732108329968,23.86944741130681,19.814254753284665,17.15081825980632,16.138523537463715,16.163541883570094,14.974182652828972,13.456545784671583,12.44594904098414,11.516264241852145,10.259846587739895,8.969892647362391,8.464681112203127,7.891839579690187,18.949464965716984
P28,40.193744021141875,31.329198035306273,25.202860222535374,19.698151958602804,14.438786880984258,9.61394624407697,6.0651575871008525,3.9031993924209156,2.408837153535165,0.9653681655804696,0.43089064951846434,1.3787003806281484,2.071752158925577,2.5323016753067393,2.8597652474109947,3.205105887697893,3.586439039399404,9.993188511774834
P29,54.22397835800064,32.72344800090551,21.015178643834133,13.114512502825761,10.335616184164147,8.542346709366187,7.288529048615992,6.69315247927363,7.182055923578682,6.688653216077771,5.129624820499208,3.3911112247114374,2.6438865445187574,2.392144667965757,1.7946103281406995,1.4104239970879255,1.039606641278191,10.918169370049673
P30,58.73180256883421,44.54856094680012,33.981732867269315,23.73338548885317,16.004928515946073,10.31833395532859,7.049196481292476,4.633806676729055,2.1544215342925654,0.6653872538631181,0.30693955979959586,1.2134286938829142,1.7659317057724582,1.9082001961674686,1.558468448900321,1.123863950490366,0.7439511975711436,12.378961178928998
P31,41.2883044295894,30.49037029478531,22.179658881070676,17.967389408102378,15.394619552681336,13.481224023507627,10.863674087339437,9.618459360653155,9.074336428807154,8.54010319101629,8.197650694231724,8.181052816507052,8.012486777841602,7.868047735830998,7.96270687849665,8.14683150237883,8.39045777666376,13.862198461147258
P32,39.87025193877463,29.63503535595088,20.87749108199255,15.148830119425893,10.616038198587953,6.645519272687072,4.298743618257682,2.952678157979717,2.0818545279365765,1.6839818698059987,1.2638414324337661,0.8240521982278393,0.7223041022223616,0.3011528146619863,0.19441614268584298,0.445736846329627,0.6463134543748301,8.129896537196188
P33,60.49102240654892,60.413501307366296,52.982724815436065,35.81230424048761,25.0626840104801,15.3173350298971,9.965972928526176,6.37798251091244,3.986476509454243,1.9748009274185283,1.032552004376884,0.7048742968885066,0.7732174353810878,1.0201826955744135,1.3275076145561044,1.5101141802359945,1.679978889456052,16.496072458999798
P34,42.14011284466097,28.868215074844397,18.905294559865037,13.44417188188918,9.564494181583553,5.034442919027684,1.919059623902174,0.9829398768593155,1.306385303713545,4.7949592788590705,6.832064875279119,7.773993721455111,9.057098297085064,10.875511277967053,10.884447623839938,10.158517107214793,9.520147900699387,11.297756255808551
P35,25.510398748118423,20.45626724284569,14.622949815715247,9.08649426847676,4.402307139999767,2.2372351082031354,1.3132017627877672,0.7232718129992735,0.4251190736840612,0.24553398862911177,1.3205375580158605,2.722062648982899,3.8562148584574305,4.365371052917901,4.626459842562411,4.865497380433134,5.163329975166863,6.231897192823278

Method: true_allpoints
Sensor,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
P1,7.694424060894748,2.294228783508444,0.13987207675737504,0.8275511304242568,1.4921969590422033,0.6580249900610047,0.4482490002285704,0.18381058890584287,0.23798860379039946,0.228166532753981,0.28917109109063527,0.21928438184407548,0.052317472705679206,0.3432572326060869,0.4042780883784651,0.40913690148746207,0.32985155734778865,0.955988791283942
P2,28.65474857151564,11.990958684982829,1.0357427382782336,0.8379589659488637,0.8543687944591819,0.4890996825474077,1.0196251253762152,1.4015076867516882,0.10703304796845689,1.5325464180557258,1.2507727358092733,0.5307851881344461,1.511660182979321,1.6153966679182714,0.8302141066377379,0.07552628369321789,,
P3,38.127753674583744,28.41342044779497,21.748168646976666,11.001086901996072,7.8823749714498454,2.6775713504618297,0.9151391857369771,6.78535213799188,5.679156315292129,4.227007307793954,3.2522610754740278,2.1594532510481415,0.07337389978471316,2.876361857689099,5.993234649231767,8.967948447217447,11.740289592268475,9.559997277223045
P4,34.34234417884949,20.962748649356197,8.989652028097508,2.5285156127883246,0.018275534770742428,0.325828670984689,0.8687350410385314,1.6884099223339442,1.934552030110366,2.099438762983094,1.6210580708770808,0.8315594572647931,0.03273687019547106,0.7388169189035082,1.6276320799893824,2.6164449373306877,3.5048976443948003,4.984214494721683
P5,42.55554380888248,26.127317534921236,16.67771496730904,8.04924247185082,3.005480102341283,0.906087673149759,0.1980140699666415,0.4917150838258396,0.8240405768259558,1.1390142526638407,1.2617741428047524,1.3082990334560076,0.9244475640174402,0.12446643600904718,0.9484853177747753,2.0490873366938676,2.885204423042978,6.4397608703256335
P6,26.172687655626774,26.08347233023813,24.57092533369887,22.306978248196874,12.49487087168042,4.148269303532094,2.1965587748084983,6.2061963105735405,6.371641833326942,5.6251919516525835,4.156514252985991,1.9670405875238564,0.40686963078923993,2.556912259098161,4.3959754677285865,6.508458912188183,8.630861804893627,9.694083854620139
P7,10.554300513498939,8.329295687905754,6.088998630502648,3.1817375399262002,0.8149618662783654,0.6288671274925205,1.321820867483079,0.5563996287305973,0.2476820940118073,0.921456981669117,1.6301382767700034,1.3382301002535928,0.39577108168996333,0.36365983261363466,0.7836340453788815,1.0211542204877517,1.1746966044480178,2.314870888184757
P8,50.423196819557944,26.752326019505283,14.207784792154015,4.055116640553387,0.6398434240138171,2.2330711882054257,3.9358206245455394,4.059246028837544,3.562012217207924,2.166534422414036,0.906141237592511,0.2357062702619835,1.1319597408207183,1.5941038673535854,2.399968960324645,3.568210678550941,4.7096702894305995,7.445924307137053
P9,19.606109619970926,4.945539122806047,4.206069711379603,10.425793749460489,9.722624492820415,6.87288497133429,5.618426821378427,3.844877040093433,1.863241921924264,0.42733298767494526,1.3337999501546036,3.7139533075642555,6.089842054663447,8.143963182502434,9.51277649724778,11.035196301344163,12.420000353599928,7.046025416818791
P10,19.166251539339974,6.344595633835333,2.5499411306615,1.8831200166170314,1.7633334936755496,0.3998069271139271,0.3502535519800518,0.5170150427468668,0.3718069219145699,0.22062160757845128,0.47996212068785316,0.8215676446171533,0.8377171138472671,0.37634212024199465,0.5685716952744244,1.5820899821311867,2.4554047217410413,2.393435368470834
P11,41.34149296269688,24.616697848446854,17.174469939246354,7.829905474320813,3.0873494174236993,0.8755484063105631,0.26870598724953654,1.3344106000969402,1.3213477540105933,0.9977085669624994,0.5141190538370017,0.09835622129038997,0.18836948878536822,0.0563032402113251,0.7706260032748264,1.2127564999510008,1.5170039975394323,6.070892438920829
P12,18.177061100273384,8.249119057746272,4.351624656956115,4.101531752319337,2.065404894498576,0.9877665392354911,2.0865238003077,4.285811884066626,4.509658533478814,3.395687488868649,2.3020234871017498,1.0163129105320183,0.5142345130954855,1.9214573391052217,3.111529424375569,4.2197201615912805,5.138835941749383,4.1431943226648045
P13,11.572156331756355,2.214692611969034,7.235161377411968,7.603524861565177,1.7989980518424744,2.5962471223769588,1.4795274079841996,2.1384230446285177,3.7945725523509153,2.2698797762910425,0.9813235743486691,0.530369711050986,0.48749736827590306,0.35834405614522846,2.0969568427589556,4.0209774079862015,5.573758042726729,3.3383770671452537
P14,10.532415685450653,6.339671426685087,5.012755136134459,0.5501685269794777,1.3864628290738055,0.5211445822141468,0.36287243877640135,1.0444177500859482,1.1594780628632904,0.7260476570290669,0.20474388671554683,0.9620118567582931,1.1320739744303892,1.064016435097935,0.33545309405243784,0.7425212742733874,1.853997648765567,1.995897192081523
P15,20.01317624095898,8.845934042617392,6.813515251548483,3.227657990210264,0.08641101699070211,1.0546204263025314,0.3798625900532837,0.03482469627371156,0.7272935851834287,0.7093845043084762,0.7291652092753256,0.4683118267373547,0.36300664368249963,0.9992137600875676,0.5771106122586793,0.15652872293197914,0.5234983763395111,2.688795029162363
P16,99.89110232372437,69.5494186691423,40.73421867944104,20.120467110699536,7.2213177056118125,2.074946570702464,0.47258775430160965,2.009758007478842,2.4741193711669993,2.3745368661270576,2.0188815656000627,1.2494467570995837,0.46016849352847167,0.4778735922303183,1.5258881036460246,2.7220119112165575,3.921138792610749,15.252816604372226
P17,86.13140140642105,111.21430274774337,140.0195734301778,137.73410662985623,130.2432136391229,128.9815791377589,127.42728274000639,124.7033674932248,118.90093306555582,113.071769791177,107.11945114567376,100.85405631842008,95.42953556349445,91.05435892852577,86.41598204972028,81.79481252257735,77.73216013017883,109.34281686703734
P18,21.109734530454734,18.368113827593582,10.265691732974021,4.004609159843452,1.9725902233591581,1.4586639031191155,1.6879883435501115,3.6795525737226678,1.8668483039080643,0.3903937233282655,0.8576891199539168,4.369253353902867,8.383997931814346,10.239372162804548,10.462874950486297,9.675337237040305,8.996909258125813,6.928801196234192
